id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Lu BF EU sex combined 5 SNPs	H1ed1o	XS-VLDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.196183836730346	0.217307746048436	0.366635950787197	xsvldltgpct	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xsvldltg_	XS-VLDL-TG_%	XS-VLDL-TG_percent	Triglycerides to total lipids ratio in very small VLDL
Lu BF EU sex combined 5 SNPs	H1ed1o	XS-VLDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0301630112875912	0.117910055211322	0.810711263615703	xsvldltgpct	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xsvldltg_	XS-VLDL-TG_%	XS-VLDL-TG_percent	Triglycerides to total lipids ratio in very small VLDL
Lu BF EU sex combined 5 SNPs	h89xQB	XXL-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	2.05529338380733	1.28975016116959	0.209288282480227	xxlvldlfc	Free cholesterol in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Free cholesterol (mmol/l)	no	xxlvldlfc	XXL-VLDL-FC	XXL-VLDL-FC	Free cholesterol in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	h89xQB	XXL-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0331536052425063	0.125911608514786	0.792312756881404	xxlvldlfc	Free cholesterol in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Free cholesterol (mmol/l)	no	xxlvldlfc	XXL-VLDL-FC	XXL-VLDL-FC	Free cholesterol in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	h89xQB	XXL-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.277568806542061	0.314789098396	0.37790596911372	xxlvldlfc	Free cholesterol in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Free cholesterol (mmol/l)	no	xxlvldlfc	XXL-VLDL-FC	XXL-VLDL-FC	Free cholesterol in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	h89xQB	XXL-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0181557289500862	0.127194821179283	0.893397350746348	xxlvldlfc	Free cholesterol in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Free cholesterol (mmol/l)	no	xxlvldlfc	XXL-VLDL-FC	XXL-VLDL-FC	Free cholesterol in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	hDcdpT	L-LDL-TG.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	2.04514841281924	1.57608585737531	0.285186624536599	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Lu BF EU sex combined 5 SNPs	hDcdpT	L-LDL-TG.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0140705505258315	0.110245184659092	0.898442093033999	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Lu BF EU sex combined 5 SNPs	hDcdpT	L-LDL-TG.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.366887407808608	0.352258234732275	0.297629784047866	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Lu BF EU sex combined 5 SNPs	hDcdpT	L-LDL-TG.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.00856180410664231	0.111841928719445	0.942655448043798	lldltg	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	no	lldltg	L-LDL-TG	L-LDL-TG	Triglycerides in large LDL
Lu BF EU sex combined 5 SNPs	hE3jzK	Ace.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.786065906022452	1.48297256425157	0.632794889931101	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Lu BF EU sex combined 5 SNPs	hE3jzK	Ace.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.332249446824673	0.261770853494359	0.204356283997219	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Lu BF EU sex combined 5 SNPs	hE3jzK	Ace.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.147010345426007	0.288858983587158	0.610798032049717	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Lu BF EU sex combined 5 SNPs	hE3jzK	Ace.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.47940259873859	0.335762333113458	0.226530449581224	ace	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	no	ace	Ace	Ace	Acetate
Lu BF EU sex combined 5 SNPs	hg69IB	M-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.966775899859621	0.725170641510676	0.274672277703429	mvldlce	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	no	mvldlce	M-VLDL-CE	M-VLDL-CE	Cholesterol esters in medium VLDL
Lu BF EU sex combined 5 SNPs	hg69IB	M-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0164394905966977	0.119066331650888	0.890185080685893	mvldlce	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	no	mvldlce	M-VLDL-CE	M-VLDL-CE	Cholesterol esters in medium VLDL
Lu BF EU sex combined 5 SNPs	hg69IB	M-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.16087046254073	0.164101720363418	0.326933405535035	mvldlce	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	no	mvldlce	M-VLDL-CE	M-VLDL-CE	Cholesterol esters in medium VLDL
Lu BF EU sex combined 5 SNPs	hg69IB	M-VLDL-CE.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0398843816155161	0.13066819275012	0.775411874094689	mvldlce	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	no	mvldlce	M-VLDL-CE	M-VLDL-CE	Cholesterol esters in medium VLDL
Lu BF EU sex combined 5 SNPs	HGewR6	S-LDL-CE.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-4.43757990897902	3.93713111373096	0.341706227811953	sldlce	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	no	sldlce	S-LDL-CE	S-LDL-CE	Cholesterol esters in small LDL
Lu BF EU sex combined 5 SNPs	HGewR6	S-LDL-CE.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0315182139454433	0.111310931576661	0.777058248502852	sldlce	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	no	sldlce	S-LDL-CE	S-LDL-CE	Cholesterol esters in small LDL
Lu BF EU sex combined 5 SNPs	HGewR6	S-LDL-CE.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.903895137404638	0.842973472466404	0.283598792239182	sldlce	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	no	sldlce	S-LDL-CE	S-LDL-CE	Cholesterol esters in small LDL
Lu BF EU sex combined 5 SNPs	HGewR6	S-LDL-CE.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0393486230491655	0.124800148233685	0.76830308278084	sldlce	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	no	sldlce	S-LDL-CE	S-LDL-CE	Cholesterol esters in small LDL
Lu BF EU sex combined 5 SNPs	HI7Mg6	Phe.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.22942473875589	0.39059708949329	0.0513624849482046	phe	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	no	phe	Phe	Phe	Phenylalanine
Lu BF EU sex combined 5 SNPs	HI7Mg6	Phe.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.427369086995123	0.107568009802364	7.09692139837877e-05	phe	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	no	phe	Phe	Phe	Phenylalanine
Lu BF EU sex combined 5 SNPs	HI7Mg6	Phe.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.302094928271677	0.113465738085666	0.00775780063464561	phe	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	no	phe	Phe	Phe	Phenylalanine
Lu BF EU sex combined 5 SNPs	HI7Mg6	Phe.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.439536167527984	0.135204960121632	0.0313494154588941	phe	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	no	phe	Phe	Phe	Phenylalanine
Lu BF EU sex combined 5 SNPs	HipS7A	L-HDL-TG.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.04064999444907	1.48145985264593	0.532998064711991	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Lu BF EU sex combined 5 SNPs	HipS7A	L-HDL-TG.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.164883884973735	0.121484725169769	0.174705078392879	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Lu BF EU sex combined 5 SNPs	HipS7A	L-HDL-TG.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.166049550719958	0.29676750423467	0.575801835283278	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Lu BF EU sex combined 5 SNPs	HipS7A	L-HDL-TG.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.168414035565693	0.127196081433811	0.256079554630211	lhdltg	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	no	lhdltg	L-HDL-TG	L-HDL-TG	Triglycerides in large HDL
Lu BF EU sex combined 5 SNPs	hJdJCp	S-LDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-4.43757990897902	3.93713111373096	0.341706227811953	sldlcepct	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	yes	sldlce_	S-LDL-CE_%	S-LDL-CE_percent	Cholesterol esters to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	hJdJCp	S-LDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0315182139454433	0.116026715593483	0.785894088440984	sldlcepct	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	yes	sldlce_	S-LDL-CE_%	S-LDL-CE_percent	Cholesterol esters to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	hJdJCp	S-LDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.903895137404638	0.842973472466404	0.283598792239182	sldlcepct	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	yes	sldlce_	S-LDL-CE_%	S-LDL-CE_percent	Cholesterol esters to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	hJdJCp	S-LDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0393486230491655	0.117348979361657	0.754237321880865	sldlcepct	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	yes	sldlce_	S-LDL-CE_%	S-LDL-CE_percent	Cholesterol esters to total lipids ratio in small LDL
Lu BF EU sex combined 5 SNPs	HkOWXT	XXL-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.284345921225558	0.408015950314334	0.536013466146677	xxlvldlplpct	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	yes	xxlvldlpl_	XXL-VLDL-PL_%	XXL-VLDL-PL_percent	Phospholipids to total lipds ratio in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	HkOWXT	XXL-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0544933242619866	0.102808034343639	0.596077765823868	xxlvldlplpct	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	yes	xxlvldlpl_	XXL-VLDL-PL_%	XXL-VLDL-PL_percent	Phospholipids to total lipds ratio in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	HkOWXT	XXL-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.0939364306440416	0.0835279809362667	0.260754192184783	xxlvldlplpct	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	yes	xxlvldlpl_	XXL-VLDL-PL_%	XXL-VLDL-PL_percent	Phospholipids to total lipds ratio in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	HkOWXT	XXL-VLDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0435290060802078	0.134900939231431	0.763104449874863	xxlvldlplpct	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	yes	xxlvldlpl_	XXL-VLDL-PL_%	XXL-VLDL-PL_percent	Phospholipids to total lipds ratio in chylomicrons and extremely large VLDL
Lu BF EU sex combined 5 SNPs	hPCfFS	TGbyPG.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.13335269799009	1.5374340282759	0.514438050689124	tgbypg	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	yes	tgpg	TG/PG	TGbyPG	Ratio of triglycerides to phosphoglycerides
Lu BF EU sex combined 5 SNPs	hPCfFS	TGbyPG.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.184941077156477	0.116093588806249	0.111152480771814	tgbypg	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	yes	tgpg	TG/PG	TGbyPG	Ratio of triglycerides to phosphoglycerides
Lu BF EU sex combined 5 SNPs	hPCfFS	TGbyPG.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.119011854208256	0.312078095713037	0.702941482941075	tgbypg	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	yes	tgpg	TG/PG	TGbyPG	Ratio of triglycerides to phosphoglycerides
Lu BF EU sex combined 5 SNPs	hPCfFS	TGbyPG.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.191945339417452	0.120029804842257	0.185034912500513	tgbypg	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	yes	tgpg	TG/PG	TGbyPG	Ratio of triglycerides to phosphoglycerides
Lu BF EU sex combined 5 SNPs	iCmZHz	IDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.82814314768124	1.3465620128385	0.267675796980622	idltgpct	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	yes	idltg_	IDL-TG_%	IDL-TG_percent	Triglycerides to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	iCmZHz	IDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0263500623428601	0.112398102794133	0.814647198956826	idltgpct	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	yes	idltg_	IDL-TG_%	IDL-TG_percent	Triglycerides to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	iCmZHz	IDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.308018942028838	0.306209850040238	0.314459821001341	idltgpct	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	yes	idltg_	IDL-TG_%	IDL-TG_percent	Triglycerides to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	iCmZHz	IDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0338208203906758	0.110012591813314	0.773859930108371	idltgpct	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	yes	idltg_	IDL-TG_%	IDL-TG_percent	Triglycerides to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	Ievudo	S-HDL-L.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.280346591847813	0.426939557496721	0.558285939305552	shdll	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	no	shdll	S-HDL-L	S-HDL-L	Total lipids in small HDL
Lu BF EU sex combined 5 SNPs	Ievudo	S-HDL-L.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.045173699369959	0.104913452977553	0.666773336951913	shdll	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	no	shdll	S-HDL-L	S-HDL-L	Total lipids in small HDL
Lu BF EU sex combined 5 SNPs	Ievudo	S-HDL-L.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.0556542702290579	0.089061296435469	0.532037679256497	shdll	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	no	shdll	S-HDL-L	S-HDL-L	Total lipids in small HDL
Lu BF EU sex combined 5 SNPs	Ievudo	S-HDL-L.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0212122477878647	0.135109166616273	0.882850190187561	shdll	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	no	shdll	S-HDL-L	S-HDL-L	Total lipids in small HDL
Lu BF EU sex combined 5 SNPs	iONlRg	M-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	4.24717619069536	4.01270514965802	0.36753945661753	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Lu BF EU sex combined 5 SNPs	iONlRg	M-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0686267535588628	0.112110288434077	0.540447721703607	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Lu BF EU sex combined 5 SNPs	iONlRg	M-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.891463704879702	0.84653218022858	0.292305629468365	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Lu BF EU sex combined 5 SNPs	iONlRg	M-LDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0728214037244517	0.114960313192278	0.560851596161162	mldlfcpct	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	yes	mldlfc_	M-LDL-FC_%	M-LDL-FC_percent	Free cholesterol to total lipids ratio in medium LDL
Lu BF EU sex combined 5 SNPs	IVYH2V	FAw3.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.690710830374103	0.391803269529783	0.176120164924232	faw3	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	no	faw3	FAw3	FAw3	Omega-3 fatty acids
Lu BF EU sex combined 5 SNPs	IVYH2V	FAw3.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.160443375498268	0.104185385104578	0.123565307810944	faw3	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	no	faw3	FAw3	FAw3	Omega-3 fatty acids
Lu BF EU sex combined 5 SNPs	IVYH2V	FAw3.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.134055877542778	0.0752459704065161	0.0748195666966286	faw3	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	no	faw3	FAw3	FAw3	Omega-3 fatty acids
Lu BF EU sex combined 5 SNPs	IVYH2V	FAw3.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.157270958791257	0.118900288821794	0.256484205589501	faw3	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	no	faw3	FAw3	FAw3	Omega-3 fatty acids
Lu BF EU sex combined 5 SNPs	j55EmY	XL-HDL-PL.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	2.1533832721396	2.43764753301638	0.442082745248656	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	no	xlhdlpl	XL-HDL-PL	XL-HDL-PL	Phospholipids in very large HDL
Lu BF EU sex combined 5 SNPs	j55EmY	XL-HDL-PL.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.268933573092538	0.118976211522786	0.0237965696364188	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	no	xlhdlpl	XL-HDL-PL	XL-HDL-PL	Phospholipids in very large HDL
Lu BF EU sex combined 5 SNPs	j55EmY	XL-HDL-PL.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.257977594747331	0.507377940705335	0.611136025591934	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	no	xlhdlpl	XL-HDL-PL	XL-HDL-PL	Phospholipids in very large HDL
Lu BF EU sex combined 5 SNPs	j55EmY	XL-HDL-PL.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.277386501322081	0.12317455908447	0.0874533230084042	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	no	xlhdlpl	XL-HDL-PL	XL-HDL-PL	Phospholipids in very large HDL
Lu BF EU sex combined 5 SNPs	j5BZTY	M-LDL-L.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-4.30058028093342	4.33259346482955	0.394068814015438	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	no	mldll	M-LDL-L	M-LDL-L	Total lipids in medium LDL
Lu BF EU sex combined 5 SNPs	j5BZTY	M-LDL-L.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0438133536611591	0.116012189493792	0.70568196828798	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	no	mldll	M-LDL-L	M-LDL-L	Total lipids in medium LDL
Lu BF EU sex combined 5 SNPs	j5BZTY	M-LDL-L.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.910018679373337	0.902869080171114	0.313493467031589	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	no	mldll	M-LDL-L	M-LDL-L	Total lipids in medium LDL
Lu BF EU sex combined 5 SNPs	j5BZTY	M-LDL-L.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.211858483098189	0.120043436264586	0.152352367457861	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	no	mldll	M-LDL-L	M-LDL-L	Total lipids in medium LDL
Lu BF EU sex combined 5 SNPs	jcbEUC	XL-VLDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.84205197022153	0.752374978751457	0.344590903666579	xlvldltgpct	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xlvldltg_	XL-VLDL-TG_%	XL-VLDL-TG_percent	Triglycerides to total lipids ratio in very large VLDL
Lu BF EU sex combined 5 SNPs	jcbEUC	XL-VLDL-TG_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0144674112347353	0.132579557802575	0.913105338376433	xlvldltgpct	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	yes	xlvldltg_	XL-VLDL-TG_%	XL-VLDL-TG_percent	Triglycerides to total lipids ratio in very large VLDL
