name1,name2,name3,name4,name5,mean_cp,mean_odds,uniq_a,uniq_b,shared,score,treeLevel
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Rhabdomyosarcoma (neop),7.71e-07,4.04,59,23,0,31.97,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Malignant Squamous Cell Neoplasm (neop),1.19e-13,3.85,59,52,0,97.83,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Adenoid Cystic Carcinoma (neop),2.85e-13,5.81,59,28,0,41.29,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Fracture with displacement (inpo),1.44e-10,4.31,59,32,0,49.36,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Squamous cell carcinoma (neop),6e-14,3.29,59,526,0,65.62,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,sarcoma (neop),6.01e-14,4.37,59,54,0,103.42,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Secondary malignant neoplasm of lymph node (neop),8.54e-14,3.71,59,58,0,115.02,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,"[X]Malignant melanoma of skin, unspecified (neop)",3.04e-09,4.31,59,28,0,41.29,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Squamous cell carcinoma of skin (neop),6e-14,6.3,59,43,0,74.34,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,melanoma (neop),6e-14,4.5,59,85,0,99.95,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Merkel cell carcinoma (neop),1.99e-12,5.6,59,27,0,39.36,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Neoplasm Metastasis (neop),1.85e-06,3.83,59,24,0,33.76,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Necrotizing fasciitis (dsyn),6e-14,6.62,59,35,0,55.76,2.0
Femur (bpoc),LOCATION_OF,Neck (blor),LOCATION_OF,Wounds and Injuries (inpo),1.61e-07,3.18,59,47,0,84.44,2.0
Body mass index (clna),PREDISPOSES,Dementia (mobd),PROCESS_OF,cohort (popg),4.2e-09,91.4,7,38,0,8.29,1.0
Dual-Energy X-Ray Absorptiometry (diap),METHOD_OF,tomography (diap),DIAGNOSES,Pulmonary Embolism (dsyn),1.21e-08,60.5,9,29,0,11.79,16.0
Dual-Energy X-Ray Absorptiometry (diap),METHOD_OF,tomography (diap),DIAGNOSES,Secondary malignant neoplasm of liver (neop),7.23e-07,60.25,9,26,0,12.12,16.0
Dual-Energy X-Ray Absorptiometry (diap),METHOD_OF,tomography (diap),ISA,Medical Imaging (diap),2.27e-06,58.59,9,318,0,9.25,5.0
Dual-Energy X-Ray Absorptiometry (diap),METHOD_OF,tomography (diap),DIAGNOSES,Malignant neoplasm of lung (neop),3.81e-14,63.73,9,129,0,9.63,16.0
Dual-Energy X-Ray Absorptiometry (diap),METHOD_OF,tomography (diap),ISA,Diagnosis (hlca),5e-12,59.36,9,112,0,9.72,5.0
Dual-Energy X-Ray Absorptiometry (diap),METHOD_OF,tomography (diap),DIAGNOSES,Solid tumor (neop),1.32e-08,61.48,9,21,0,12.86,16.0
C-reactive protein (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PROCESS_OF,General Population (popg),1.5e-09,64.92,6,33,0,7.09,1.0
C-reactive protein (aapp),PREDISPOSES,Metabolic syndrome (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),4.43e-06,65.47,6,16,0,8.25,9.0
C-reactive protein (aapp),PREDISPOSES,Metabolic syndrome (dsyn),ISA,Cardiovascular Diseases (dsyn),1.24e-09,65.27,6,71,0,6.51,5.0
C-reactive protein (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),1.24e-09,79.11,6,35,0,7.03,21.0
C-reactive protein (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),1.24e-09,65.19,6,110,0,6.33,21.0
C-reactive protein (aapp),PREDISPOSES,Metabolic syndrome (dsyn),PROCESS_OF,cohort (popg),2.59e-09,64.53,6,37,0,6.97,1.0
Interleukin-6 (aapp),PART_OF,Adipose tissue (tisu),PART_OF,Epididymis (bpoc),1.63e-06,62.57,4,5,0,7.2,3.0
Hyperglycemia (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),PROCESS_OF,General Population (popg),2.7e-10,76.72,7,33,0,8.48,1.0
Hyperglycemia (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),4.43e-06,77.27,7,16,0,10.06,9.0
Hyperglycemia (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),ISA,Cardiovascular Diseases (dsyn),1.12e-11,77.07,7,71,0,7.69,5.0
Hyperglycemia (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),1.12e-11,90.91,7,35,0,8.4,9.0
Hyperglycemia (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),1.12e-11,76.99,7,110,0,7.45,9.0
Hyperglycemia (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),PROCESS_OF,cohort (popg),1.37e-09,76.33,7,37,0,8.32,1.0
Adipose tissue (tisu),LOCATION_OF,"TNF protein, human|TNF (aapp)",PART_OF,Recombinants (orgm),4.66e-10,25.48,9,2,0,2.44,2.0
Overweight (sosy),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),2.44e-07,27.96,6,18,0,8.0,1.0
Birth Weight (orga),ISA,Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),1.38e-09,66.07,11,22,0,16.5,5.0
Visceral Fat (tisu),AFFECTS,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.59e-08,141.26,9,16,0,14.06,7.0
Visceral Fat (tisu),AFFECTS,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.39e-07,146.43,9,9,0,18.0,7.0
Visceral Fat (tisu),AFFECTS,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.17e-07,138.81,9,31,0,11.61,7.0
Exercise (dora),TREATS,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.6e-08,38.22,8,16,0,12.0,4.0
Exercise (dora),TREATS,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.39e-07,43.38,8,9,0,15.11,4.0
Exercise (dora),TREATS,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.17e-07,35.77,8,31,0,10.06,4.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Stable Disease (fndg),5.61e-15,6.98,29,47,0,46.89,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Senile Plaques (acab),6.08e-07,5.33,29,49,0,46.16,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Pre-existing disease (sosy),6.95e-15,9.16,29,28,0,55.03,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,"Stenosis, unspecified (patf)",9.33e-14,5.39,29,90,0,38.34,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Metal stent (medd),4.43e-06,6.96,29,16,0,24.83,2.0
Calcium (bacs),PART_OF,Coronary artery (bpoc),LOCATION_OF,Drug eluting stent (medd),2.79e-07,7.76,29,16,0,24.83,2.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),3.94e-06,74.3,4,9,0,5.78,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),1.35e-06,73.36,4,194,0,4.08,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),1.35e-06,72.08,4,17,0,4.94,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),1.35e-06,73.35,4,29,0,4.55,11.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),1.35e-06,75.54,4,14,0,5.14,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),2.42e-06,71.34,4,12,0,5.33,5.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),1.35e-06,70.16,4,48,0,4.33,11.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),1.35e-06,73.55,4,29,0,4.55,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.35e-06,70.6,4,98,0,4.16,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),1.36e-06,69.26,4,24,0,4.67,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.53e-06,75.68,4,10,0,5.6,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.37e-06,68.03,4,37,0,4.43,7.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),1.36e-06,69.84,4,20,0,4.8,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),1.35e-06,71.49,4,94,0,4.17,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),3.7e-06,77.28,4,8,0,6.0,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (popg),1.35e-06,74.15,4,19,0,4.84,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),1.35e-06,71.31,4,21,0,4.76,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),1.36e-06,76.49,4,12,0,5.33,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),1.36e-06,84.21,4,10,0,5.6,21.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),1.44e-06,76.79,4,10,0,5.6,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),1.35e-06,71.11,4,21,0,4.76,21.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),1.35e-06,72.72,4,21,0,4.76,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.35e-06,70.85,4,32,0,4.5,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),1.39e-06,78.2,4,10,0,5.6,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),1.35e-06,77.17,4,39,0,4.41,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),1.35e-06,81.15,4,44,0,4.36,11.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",1.35e-06,74.03,4,113,0,4.14,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),4.1e-06,71.55,4,11,0,5.45,11.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),5.53e-06,71.28,4,11,0,5.45,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),1.91e-06,71.74,4,12,0,5.33,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.35e-06,69.63,4,25,0,4.64,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (humn)",1.35e-06,75.31,4,87,0,4.18,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),1.35e-06,70.3,4,33,0,4.48,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),1.35e-06,73.03,4,41,0,4.39,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),1.35e-06,73.2,4,21,0,4.76,1.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",1.35e-06,70.87,4,21,0,4.76,9.0
Hyperinsulinism (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),1.35e-06,71.81,4,1021,0,4.02,11.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),1.71e-11,472.83,10,25,0,14.0,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),2.74e-10,476.73,10,15,0,16.67,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),CAUSES,Cardiovascular morbidity (dsyn),1.87e-20,482.11,10,24,0,14.17,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),CAUSES,Cardiovascular Diseases (dsyn),7.43e-21,472.74,10,46,0,12.17,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),PROCESS_OF,General Population (popg),6.44e-10,472.31,10,24,0,14.17,1.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),CAUSES,Peripheral Vascular Diseases (dsyn),5.09e-10,474.16,10,18,0,15.56,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),ISA,Cardiovascular Diseases (dsyn),2.11e-17,470.89,10,73,0,11.37,5.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),CAUSES,Cerebrovascular accident (dsyn),9.39e-08,471.48,10,24,0,14.17,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),COEXISTS_WITH,"Lupus Erythematosus, Systemic (dsyn)",9.04e-19,472.8,10,41,0,12.44,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),CAUSES,Coronary heart disease (dsyn),7.75e-10,473.57,10,19,0,15.26,8.0
adiposity (orga),ASSOCIATED_WITH,Atherosclerosis (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",5.88e-15,474.46,10,26,0,13.85,8.0
Adiponectin (aapp),AFFECTS,Homeostasis (orgf),PROCESS_OF,"Energy, Physics (npop)",1.74e-06,27.3,5,79,0,5.32,1.0
Adiponectin (aapp),AFFECTS,Homeostasis (orgf),PROCESS_OF,Oxidation-Reduction (npop),5.16e-06,27.26,5,29,0,5.86,1.0
Supplementation (topp),PREVENTS,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",5.83e-08,89.62,5,16,0,6.56,9.0
Supplementation (topp),PREVENTS,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.51e-07,94.79,5,9,0,7.78,9.0
Supplementation (topp),PREVENTS,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.3e-07,87.18,5,31,0,5.81,21.0
Body fat percentage (fndg),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),1.98e-07,123.3,4,18,0,4.89,1.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PROCESS_OF,General Population (popg),6.89e-09,48.02,6,33,0,7.09,1.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),4.44e-06,48.57,6,16,0,8.25,9.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),ISA,Cardiovascular Diseases (dsyn),6.63e-09,48.37,6,71,0,6.51,5.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),6.63e-09,62.21,6,35,0,7.03,9.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),6.63e-09,48.3,6,110,0,6.33,9.0
Waist circumference (fndg),COEXISTS_WITH,Metabolic syndrome (dsyn),PROCESS_OF,cohort (popg),7.98e-09,47.63,6,37,0,6.97,1.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),COEXISTS_WITH,Diabetic (fndg),3.13e-08,77.28,6,28,0,7.29,9.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),PROCESS_OF,cohort (popg),1.31e-06,80.06,6,12,0,9.0,1.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),COEXISTS_WITH,Ischemic stroke (dsyn),2.37e-08,83.03,6,12,0,9.0,9.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),COEXISTS_WITH,Acute coronary syndrome (dsyn),3.46e-06,81.24,6,10,0,9.6,9.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),PROCESS_OF,Hospitalized Patients (podg),4.69e-10,80.2,6,62,0,6.58,1.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),PROCESS_OF,Critically ill children (podg),4.69e-10,84.34,6,30,0,7.2,1.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),COEXISTS_WITH,Traumatic Brain Injury (inpo),6.03e-07,89.44,6,8,0,10.5,9.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),PROCESS_OF,inpatient (podg),4.69e-10,79.06,6,36,0,7.0,1.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),4.76e-10,79.01,6,25,0,7.44,9.0
Insulin Resistance (patf),COEXISTS_WITH,Hyperglycemia (dsyn),COEXISTS_WITH,Critical Illness (dsyn),4.69e-10,85.28,6,37,0,6.97,9.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",2.72e-07,114.13,4,22,0,4.73,9.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,Survivors (humn),2.72e-07,113.56,4,17,0,4.94,1.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,cohort (popg),2.85e-07,109.62,4,27,0,4.59,1.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,Participant (humn),2.86e-07,112.58,4,15,0,5.07,1.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PREDISPOSES,Cardiovascular Diseases (dsyn),2.72e-07,110.78,4,24,0,4.67,9.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,Participant (humn),2.72e-07,110.4,4,34,0,4.47,1.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,General Population (popg),2.72e-07,111.82,4,40,0,4.4,1.0
Waist circumference (fndg),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",COEXISTS_WITH,End stage renal failure (dsyn),2.73e-07,118.55,4,12,0,5.33,9.0
Diet (food),CAUSES,Hyperglycemia (dsyn),COEXISTS_WITH,Diabetic (fndg),4.87e-08,80.4,5,28,0,5.89,9.0
Diet (food),CAUSES,Hyperglycemia (dsyn),PROCESS_OF,cohort (popg),1.33e-06,83.18,5,12,0,7.08,1.0
Diet (food),CAUSES,Hyperglycemia (dsyn),COEXISTS_WITH,Ischemic stroke (dsyn),4.12e-08,86.16,5,12,0,7.08,9.0
Diet (food),CAUSES,Hyperglycemia (dsyn),COEXISTS_WITH,Acute coronary syndrome (dsyn),3.48e-06,84.36,5,10,0,7.5,9.0
Diet (food),CAUSES,Hyperglycemia (dsyn),PROCESS_OF,Hospitalized Patients (podg),1.79e-08,83.32,5,62,0,5.4,1.0
Diet (food),CAUSES,Hyperglycemia (dsyn),PROCESS_OF,Critically ill children (podg),1.79e-08,87.47,5,30,0,5.83,1.0
Diet (food),CAUSES,Hyperglycemia (dsyn),COEXISTS_WITH,Traumatic Brain Injury (inpo),6.21e-07,92.56,5,8,0,8.12,9.0
Diet (food),CAUSES,Hyperglycemia (dsyn),PROCESS_OF,inpatient (podg),1.79e-08,82.18,5,36,0,5.69,1.0
Diet (food),CAUSES,Hyperglycemia (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),1.79e-08,82.14,5,25,0,6.0,11.0
Diet (food),CAUSES,Hyperglycemia (dsyn),COEXISTS_WITH,Critical Illness (dsyn),1.79e-08,88.4,5,37,0,5.68,9.0
Waist circumference (fndg),PROCESS_OF,Caucasoid Race (popg),ISA,Racial group (popg),7.03e-18,177.04,9,136,0,9.6,1.0
Waist circumference (fndg),PROCESS_OF,Caucasoid Race (popg),ISA,Ethnic group (popg),7.03e-18,176.17,9,188,0,9.43,1.0
Waist circumference (fndg),PROCESS_OF,Caucasoid Race (popg),ISA,Population Group (popg),2.53e-06,177.06,9,20,0,13.05,1.0
Waist circumference (fndg),PREDISPOSES,Metabolic syndrome (dsyn),PROCESS_OF,General Population (popg),2.59e-10,101.17,20,33,0,32.12,1.0
Waist circumference (fndg),PREDISPOSES,Metabolic syndrome (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),4.43e-06,101.72,20,16,0,28.8,9.0
Waist circumference (fndg),PREDISPOSES,Metabolic syndrome (dsyn),ISA,Cardiovascular Diseases (dsyn),3.33e-25,101.52,20,71,0,25.63,5.0
Waist circumference (fndg),PREDISPOSES,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),1.96e-32,115.37,20,35,0,31.43,21.0
Waist circumference (fndg),PREDISPOSES,Metabolic syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),9.84e-36,101.45,20,110,0,23.64,21.0
Waist circumference (fndg),PREDISPOSES,Metabolic syndrome (dsyn),PROCESS_OF,cohort (popg),1.35e-09,100.79,20,37,0,30.81,1.0
"Fatty Acids, Nonesterified (lipd)",ASSOCIATED_WITH,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.59e-08,43.51,8,16,0,12.0,8.0
"Fatty Acids, Nonesterified (lipd)",ASSOCIATED_WITH,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.39e-07,48.68,8,9,0,15.11,8.0
"Fatty Acids, Nonesterified (lipd)",ASSOCIATED_WITH,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.17e-07,41.07,8,31,0,10.06,8.0
Structure of nucleus infundibularis hypothalami (bpoc),PART_OF,Hypothalamic structure (bpoc),LOCATION_OF,Entire paraventricular nucleus (blor),4.59e-16,20.38,34,10,0,12.94,2.0
Lipids (lipd),PART_OF,Adipocytes (cell),PART_OF,Caucasoid Race (popg),2.49e-08,57.78,8,4,0,6.0,3.0
Lipids (lipd),PART_OF,Adipocytes (cell),PART_OF,Stroma (bpoc),1.2e-08,57.8,8,7,0,13.12,3.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),5.98e-06,31.36,5,9,0,7.78,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),3.39e-06,30.41,5,194,0,5.13,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.39e-06,29.14,5,17,0,6.47,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),3.39e-06,30.41,5,29,0,5.86,11.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),3.39e-06,32.59,5,14,0,6.79,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),4.45e-06,28.4,5,12,0,7.08,5.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),3.39e-06,27.22,5,48,0,5.52,11.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),3.39e-06,30.61,5,29,0,5.86,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),3.39e-06,27.65,5,98,0,5.26,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),3.39e-06,26.32,5,24,0,6.04,9.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),3.56e-06,32.73,5,10,0,7.5,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),3.4e-06,25.09,5,37,0,5.68,7.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),3.39e-06,26.89,5,20,0,6.25,9.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),3.39e-06,28.54,5,94,0,5.27,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),5.73e-06,34.33,5,8,0,8.12,9.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (popg),3.39e-06,31.21,5,19,0,6.32,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),3.39e-06,28.36,5,21,0,6.19,1.0
Triglycerides (bacs),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),3.39e-06,33.54,5,12,0,7.08,9.0
