id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	name	lower_ci	upper_ci	metabolite	raw.label	class	subclass	label	label.no.units	derived_features
Yengo BMI EU sex combined 656 SNPs	885	Phospholipids in large LDL || id:885	BMI_Yengo_656	Weighted median	632	0.14970387153121	0.0486529736111491	0.00209114452298763	Lipid	Phospholipids in large LDL	0.0543440432533578	0.245063699809062	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	885	Phospholipids in large LDL || id:885	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	632	0.106499314277984	0.0309533793202468	0.000580348483959069	Lipid	Phospholipids in large LDL	0.0458306908103003	0.167167937745668	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	885	Phospholipids in large LDL || id:885	BMI_Yengo_656	Weighted mode	632	0.232642917014441	0.0752014097853235	0.00206484228084913	Lipid	Phospholipids in large LDL	0.085248153835207	0.380037680193675	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	886	Total cholesterol in large VLDL || id:886	BMI_Yengo_656	MR Egger	633	0.299067474960914	0.0744028838904159	6.53500615735749e-05	Lipid	Total cholesterol in large VLDL	0.153237822535699	0.444897127386129	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	886	Total cholesterol in large VLDL || id:886	BMI_Yengo_656	Weighted median	633	0.239329330953617	0.0480393993644589	6.29504588527898e-07	Lipid	Total cholesterol in large VLDL	0.145172108199278	0.333486553707956	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	886	Total cholesterol in large VLDL || id:886	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.217305818515503	0.0294529218115406	1.60596448472613e-13	Lipid	Total cholesterol in large VLDL	0.159578091764883	0.275033545266123	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	886	Total cholesterol in large VLDL || id:886	BMI_Yengo_656	Weighted mode	633	0.234241684380821	0.0740061493761382	0.00162443529542154	Lipid	Total cholesterol in large VLDL	0.0891896316035901	0.379293737158052	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	887	Cholesterol esters in large VLDL || id:887	BMI_Yengo_656	MR Egger	633	0.299160705586168	0.0777785571963906	0.000132084742088821	Lipid	Cholesterol esters in large VLDL	0.146714733481242	0.451606677691094	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	887	Cholesterol esters in large VLDL || id:887	BMI_Yengo_656	Weighted median	633	0.262884293714113	0.0519232136162321	4.1283236379237e-07	Lipid	Cholesterol esters in large VLDL	0.161114795026298	0.364653792401928	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	887	Cholesterol esters in large VLDL || id:887	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.248264938413702	0.0307975507809816	7.55546845424019e-16	Lipid	Cholesterol esters in large VLDL	0.187901738882978	0.308628137944426	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	887	Cholesterol esters in large VLDL || id:887	BMI_Yengo_656	Weighted mode	633	0.246589943550987	0.0791198691802161	0.00191207756347733	Lipid	Cholesterol esters in large VLDL	0.0915149999577635	0.401664887144211	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	888	Free cholesterol in large VLDL || id:888	BMI_Yengo_656	MR Egger	633	0.309313361959293	0.0724614464212266	2.26886989604563e-05	Lipid	Free cholesterol in large VLDL	0.167288926973689	0.451337796944897	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	888	Free cholesterol in large VLDL || id:888	BMI_Yengo_656	Weighted median	633	0.259333730783861	0.0483958351058059	8.38711445665954e-08	Lipid	Free cholesterol in large VLDL	0.164477893976481	0.354189567591241	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	888	Free cholesterol in large VLDL || id:888	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.216542494925809	0.0287073761421998	4.58942948469279e-14	Lipid	Free cholesterol in large VLDL	0.160276037687097	0.272808952164521	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	888	Free cholesterol in large VLDL || id:888	BMI_Yengo_656	Weighted mode	633	0.251181515521977	0.0757507986094353	0.000965811345505868	Lipid	Free cholesterol in large VLDL	0.102709950247484	0.39965308079647	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	889	Total lipids in large VLDL || id:889	BMI_Yengo_656	MR Egger	633	0.290829555120536	0.0750269385820189	0.000117143693533957	Lipid	Total lipids in large VLDL	0.143776755499779	0.437882354741293	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	889	Total lipids in large VLDL || id:889	BMI_Yengo_656	Weighted median	633	0.241732368160303	0.0495416498810742	1.06421672683768e-06	Lipid	Total lipids in large VLDL	0.144630734393398	0.338834001927208	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	889	Total lipids in large VLDL || id:889	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.252125469956218	0.0296511850914564	1.84675433931286e-17	Lipid	Total lipids in large VLDL	0.194009147176963	0.310241792735473	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	889	Total lipids in large VLDL || id:889	BMI_Yengo_656	Weighted mode	633	0.209055983331603	0.0785018368252367	0.0079403413305204	Lipid	Total lipids in large VLDL	0.055192383154139	0.362919583509067	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	890	Concentration of large VLDL particles || id:890	BMI_Yengo_656	MR Egger	633	0.306319968966244	0.074648124511374	4.60302640310787e-05	Lipid	Concentration of large VLDL particles	0.160009644923951	0.452630293008537	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	890	Concentration of large VLDL particles || id:890	BMI_Yengo_656	Weighted median	633	0.277623923195264	0.0524990041422108	1.23542730489007e-07	Lipid	Concentration of large VLDL particles	0.174725875076531	0.380521971313997	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	890	Concentration of large VLDL particles || id:890	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.239033610799429	0.0295157642594731	5.56379591463154e-16	Lipid	Concentration of large VLDL particles	0.181182712850862	0.296884508747996	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	890	Concentration of large VLDL particles || id:890	BMI_Yengo_656	Weighted mode	633	0.278183689371651	0.079972823269395	0.000538908692211002	Lipid	Concentration of large VLDL particles	0.121436955763637	0.434930422979665	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	891	Phospholipids in large VLDL || id:891	BMI_Yengo_656	MR Egger	633	0.326288638919887	0.0743861298624824	1.35023962390057e-05	Lipid	Phospholipids in large VLDL	0.180491824389422	0.472085453450353	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	891	Phospholipids in large VLDL || id:891	BMI_Yengo_656	Weighted median	633	0.259706890948516	0.0494176832671143	1.47748602241317e-07	Lipid	Phospholipids in large VLDL	0.162848231744972	0.35656555015206	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	891	Phospholipids in large VLDL || id:891	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.235092680843964	0.0294267038722324	1.359348635138e-15	Lipid	Phospholipids in large VLDL	0.177416341254389	0.29276902043354	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	891	Phospholipids in large VLDL || id:891	BMI_Yengo_656	Weighted mode	633	0.270446459240148	0.0718994097920327	0.000184622340917662	Lipid	Phospholipids in large VLDL	0.129523616047764	0.411369302432532	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	892	Triglycerides in large VLDL || id:892	BMI_Yengo_656	MR Egger	633	0.338816899348641	0.0723623527921018	3.47615963146729e-06	Lipid	Triglycerides in large VLDL	0.196986687876121	0.480647110821161	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Yengo BMI EU sex combined 656 SNPs	892	Triglycerides in large VLDL || id:892	BMI_Yengo_656	Weighted median	633	0.270175399855277	0.0490040713038383	3.52115979821228e-08	Lipid	Triglycerides in large VLDL	0.174127420099754	0.3662233796108	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Yengo BMI EU sex combined 656 SNPs	892	Triglycerides in large VLDL || id:892	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	0.239921029397565	0.0286930943279231	6.18577471146074e-17	Lipid	Triglycerides in large VLDL	0.183682564514836	0.296159494280294	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Yengo BMI EU sex combined 656 SNPs	892	Triglycerides in large VLDL || id:892	BMI_Yengo_656	Weighted mode	633	0.252985944140698	0.0735085637439978	0.000616456479801628	Lipid	Triglycerides in large VLDL	0.108909159202462	0.397062729078934	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Yengo BMI EU sex combined 656 SNPs	893	18:2, linoleic acid (LA) || id:893	BMI_Yengo_656	MR Egger	632	0.062309066432074	0.0908248418240842	0.492943104259331	Fatty acid	18:2, linoleic acid (LA)	-0.115707623543131	0.240325756407279	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no
Yengo BMI EU sex combined 656 SNPs	893	18:2, linoleic acid (LA) || id:893	BMI_Yengo_656	Weighted median	632	0.0837742995974714	0.0604163511774289	0.165558783826576	Fatty acid	18:2, linoleic acid (LA)	-0.0346417487102892	0.202190347905232	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no
Yengo BMI EU sex combined 656 SNPs	893	18:2, linoleic acid (LA) || id:893	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	632	0.0111591981726202	0.0358963441420237	0.755897298542968	Fatty acid	18:2, linoleic acid (LA)	-0.0591976363457463	0.0815160326909867	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no
Yengo BMI EU sex combined 656 SNPs	893	18:2, linoleic acid (LA) || id:893	BMI_Yengo_656	Weighted mode	632	0.138712313749498	0.0975068328160161	0.155348995876032	Fatty acid	18:2, linoleic acid (LA)	-0.0524010785698936	0.32982570606889	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no
Yengo BMI EU sex combined 656 SNPs	894	Lactate || id:894	BMI_Yengo_656	MR Egger	634	0.0752371632604694	0.0656334996921152	0.252095526556518	Carbohydrate	Lactate	-0.0534044961360764	0.203878822657015	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no
Yengo BMI EU sex combined 656 SNPs	894	Lactate || id:894	BMI_Yengo_656	Weighted median	634	0.0616851739624954	0.0463607060772085	0.183337574902621	Carbohydrate	Lactate	-0.0291818099488333	0.152552157873824	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no
Yengo BMI EU sex combined 656 SNPs	894	Lactate || id:894	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	634	0.0552750739340669	0.0260356898199818	0.0337496536546029	Carbohydrate	Lactate	0.00424512188690258	0.106305025981231	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no
Yengo BMI EU sex combined 656 SNPs	894	Lactate || id:894	BMI_Yengo_656	Weighted mode	634	0.100418891606916	0.0757165982917778	0.185236300491688	Carbohydrate	Lactate	-0.0479856410449685	0.2488234242588	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no
Yengo BMI EU sex combined 656 SNPs	895	Total cholesterol in LDL || id:895	BMI_Yengo_656	MR Egger	632	0.139691287228654	0.0800913659656692	0.0816207962395097	Lipid	Total cholesterol in LDL	-0.0172877900640576	0.296670364521366	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no
Yengo BMI EU sex combined 656 SNPs	895	Total cholesterol in LDL || id:895	BMI_Yengo_656	Weighted median	632	0.153321446631112	0.0471089472419455	0.0011354651551821	Lipid	Total cholesterol in LDL	0.0609879100368988	0.245654983225325	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no
Yengo BMI EU sex combined 656 SNPs	895	Total cholesterol in LDL || id:895	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	632	0.112713248651909	0.0316952233310867	0.000376316606814091	Lipid	Total cholesterol in LDL	0.0505906109229791	0.174835886380839	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no
Yengo BMI EU sex combined 656 SNPs	895	Total cholesterol in LDL || id:895	BMI_Yengo_656	Weighted mode	632	0.25245216921855	0.0778158530788585	0.00123989550793621	Lipid	Total cholesterol in LDL	0.0999330971839874	0.404971241253113	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no
Yengo BMI EU sex combined 656 SNPs	896	Mean diameter for LDL particles || id:896	BMI_Yengo_656	MR Egger	633	-0.0709269140332086	0.0735206734114595	0.335054307344134	Lipid	Mean diameter for LDL particles	-0.215027433919669	0.073173605853252	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no
Yengo BMI EU sex combined 656 SNPs	896	Mean diameter for LDL particles || id:896	BMI_Yengo_656	Weighted median	633	-0.118926185055154	0.052182761549756	0.0226651612832488	Lipid	Mean diameter for LDL particles	-0.221204397692676	-0.0166479724176322	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no
Yengo BMI EU sex combined 656 SNPs	896	Mean diameter for LDL particles || id:896	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	-0.0453896840455396	0.0290466814733867	0.118135854484779	Lipid	Mean diameter for LDL particles	-0.102321179733378	0.0115418116422983	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no
Yengo BMI EU sex combined 656 SNPs	896	Mean diameter for LDL particles || id:896	BMI_Yengo_656	Weighted mode	633	-0.127400483292205	0.0800590518746151	0.112035047368764	Lipid	Mean diameter for LDL particles	-0.284316224966451	0.0295152583820406	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no
Yengo BMI EU sex combined 656 SNPs	897	Leucine || id:897	BMI_Yengo_656	MR Egger	634	0.259784245865347	0.0673635032897046	0.00012682817209086	Amino acid	Leucine	0.127751779417526	0.391816712313168	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no
Yengo BMI EU sex combined 656 SNPs	897	Leucine || id:897	BMI_Yengo_656	Weighted median	634	0.214279097595715	0.0465102179121439	4.08244634071977e-06	Amino acid	Leucine	0.123119070487913	0.305439124703517	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no
Yengo BMI EU sex combined 656 SNPs	897	Leucine || id:897	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	634	0.193847522285462	0.0267329182088073	4.12891437491996e-13	Amino acid	Leucine	0.1414510025962	0.246244041974724	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no
Yengo BMI EU sex combined 656 SNPs	897	Leucine || id:897	BMI_Yengo_656	Weighted mode	634	0.209565716558466	0.065343731790783	0.00140825531529416	Amino acid	Leucine	0.0814920022485313	0.337639430868401	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no
Yengo BMI EU sex combined 656 SNPs	898	Total cholesterol in medium HDL || id:898	BMI_Yengo_656	MR Egger	632	-0.162606137854347	0.0726584131554493	0.0255727632783794	Lipid	Total cholesterol in medium HDL	-0.305016627639028	-0.0201956480696664	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	898	Total cholesterol in medium HDL || id:898	BMI_Yengo_656	Weighted median	632	-0.158866388769972	0.0489982323718174	0.00118574063180901	Lipid	Total cholesterol in medium HDL	-0.254902924218734	-0.0628298533212099	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	898	Total cholesterol in medium HDL || id:898	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	632	-0.15714519827695	0.0287673237634128	4.69136111994635e-08	Lipid	Total cholesterol in medium HDL	-0.213529152853239	-0.100761243700661	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	898	Total cholesterol in medium HDL || id:898	BMI_Yengo_656	Weighted mode	632	-0.172745602186423	0.0765045733462603	0.024287903559522	Lipid	Total cholesterol in medium HDL	-0.322694565945093	-0.0227966384277528	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no
Yengo BMI EU sex combined 656 SNPs	899	Cholesterol esters in medium HDL || id:899	BMI_Yengo_656	MR Egger	633	-0.122262310082715	0.0746412387045381	0.101920327031514	Lipid	Cholesterol esters in medium HDL	-0.26855913794361	0.0240345177781797	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	899	Cholesterol esters in medium HDL || id:899	BMI_Yengo_656	Weighted median	633	-0.146222167294052	0.0507872202867303	0.00398794888159776	Lipid	Cholesterol esters in medium HDL	-0.245765119056043	-0.0466792155320606	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	899	Cholesterol esters in medium HDL || id:899	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	-0.152649651928311	0.0295273364905731	2.34377454583448e-07	Lipid	Cholesterol esters in medium HDL	-0.210523231449834	-0.0947760724067877	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	899	Cholesterol esters in medium HDL || id:899	BMI_Yengo_656	Weighted mode	633	-0.128561409477669	0.0763198185157866	0.0925770951184476	Lipid	Cholesterol esters in medium HDL	-0.278148253768611	0.0210254348132727	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Yengo BMI EU sex combined 656 SNPs	900	Free cholesterol in medium HDL || id:900	BMI_Yengo_656	MR Egger	632	-0.196601091587034	0.0721020543551109	0.00657504299941417	Lipid	Free cholesterol in medium HDL	-0.337921118123051	-0.0552810650510167	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	900	Free cholesterol in medium HDL || id:900	BMI_Yengo_656	Weighted median	632	-0.109814745047703	0.0478468068520601	0.0217255516689336	Lipid	Free cholesterol in medium HDL	-0.203594486477741	-0.0160350036176652	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	900	Free cholesterol in medium HDL || id:900	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	632	-0.153488232642423	0.0285495898273039	7.60753542263603e-08	Lipid	Free cholesterol in medium HDL	-0.209445428703939	-0.0975310365809074	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	900	Free cholesterol in medium HDL || id:900	BMI_Yengo_656	Weighted mode	632	-0.144225165203629	0.0775950409451683	0.0635364153362966	Lipid	Free cholesterol in medium HDL	-0.296311445456159	0.00786111504890086	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Yengo BMI EU sex combined 656 SNPs	901	Total lipids in medium HDL || id:901	BMI_Yengo_656	MR Egger	633	-0.104775738922702	0.0720820833585263	0.146565080428106	Lipid	Total lipids in medium HDL	-0.246056622305414	0.0365051444600095	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	901	Total lipids in medium HDL || id:901	BMI_Yengo_656	Weighted median	633	-0.120321532945277	0.0496489451804801	0.0153740427263625	Lipid	Total lipids in medium HDL	-0.217633465499018	-0.023009600391536	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	901	Total lipids in medium HDL || id:901	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	-0.106978519349369	0.0284770424156887	0.000172197323860206	Lipid	Total lipids in medium HDL	-0.162793522484119	-0.0511635162146191	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	901	Total lipids in medium HDL || id:901	BMI_Yengo_656	Weighted mode	633	-0.113438171418375	0.0826528669714128	0.170405572874677	Lipid	Total lipids in medium HDL	-0.275437790682344	0.0485614478455941	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no
Yengo BMI EU sex combined 656 SNPs	902	Concentration of medium HDL particles || id:902	BMI_Yengo_656	MR Egger	633	-0.0904182073972464	0.0712086842870823	0.204636855660717	Lipid	Concentration of medium HDL particles	-0.229987228599928	0.0491508138054349	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	902	Concentration of medium HDL particles || id:902	BMI_Yengo_656	Weighted median	633	-0.110337894607241	0.0497947880288979	0.0267016205886275	Lipid	Concentration of medium HDL particles	-0.207935679143881	-0.0127401100706011	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	902	Concentration of medium HDL particles || id:902	BMI_Yengo_656	Inverse variance weighted (multiplicative random effects)	633	-0.0866754945937603	0.0281326474172507	0.002063360108933	Lipid	Concentration of medium HDL particles	-0.141815483531572	-0.0315355056559489	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	902	Concentration of medium HDL particles || id:902	BMI_Yengo_656	Weighted mode	633	-0.108011557662044	0.08122923467107	0.184092614152286	Lipid	Concentration of medium HDL particles	-0.267220857617341	0.0511977422932532	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no
Yengo BMI EU sex combined 656 SNPs	903	Phospholipids in medium HDL || id:903	BMI_Yengo_656	MR Egger	632	-0.133126781977576	0.0702201358763182	0.0584373517161272	Lipid	Phospholipids in medium HDL	-0.27075824829516	0.00450468434000767	mhdlpl	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no
Yengo BMI EU sex combined 656 SNPs	903	Phospholipids in medium HDL || id:903	BMI_Yengo_656	Weighted median	632	-0.0813361526611208	0.0491106212157447	0.0976848609749823	Lipid	Phospholipids in medium HDL	-0.17759297024398	0.0149206649217388	mhdlpl	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no
