metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
sldll	2589	0.0187165747998468	0.00280125319125242	2.88657311259671e-11	0.0132261185449921	0.0242070310547015	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlpl	2589	0.00413982441241607	0.000663471404714523	5.10930099411011e-10	0.00283942045917561	0.00544022836565654	Phospholipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlc	2589	0.013249855109292	0.00204670684712944	1.14026271125214e-10	0.0092383096889183	0.0172614005296657	Total cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlce	2589	0.0109722059548397	0.00159970380401458	8.65273875529986e-12	0.00783678649897112	0.0141076254107083	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlfc	2589	0.00227936968331847	0.000462670536191842	8.89839023877981e-07	0.00137253543238246	0.00318620393425448	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldltg	2589	0.00132761815670012	0.000167114002411099	2.88671294587644e-15	0.00100007471197437	0.00165516160142587	Triglycerides in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlp	2589	-5.52960645204715e-08	3.90599982347903e-09	7.11918302129646e-44	-6.29518241744904e-08	-4.76403048664526e-08	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdll	2589	-0.0558964866017079	0.00394481873549925	6.00425922987104e-44	-0.0636283313232864	-0.0481646418801294	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlpl	2589	-0.0339886485191448	0.00220437731408047	2.22566025529915e-51	-0.0383092280547425	-0.0296680689835471	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlc	2589	-0.0218190193867419	0.00170101175692826	1.47457608696833e-36	-0.0251530024303213	-0.0184850363431625	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlce	2589	-0.0145949879448911	0.00119672412774397	2.64934637526571e-33	-0.0169405672352693	-0.0122494086545129	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlfc	2589	-0.00722345740173469	0.000515227926911075	4.29941724337073e-43	-0.0082333041384804	-0.00621361066498898	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdltg	2589	-8.78253950968223e-05	0.000135936175602506	0.518286150731739	-0.000354260299277734	0.000178609509084089	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlp	2589	-1.62847928235191e-07	9.90586642901723e-09	7.8102829451015e-58	-1.82263426436065e-07	-1.43432430034317e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdll	2589	-0.105006630338087	0.00633958324856441	1.21670079936347e-58	-0.117432213505273	-0.0925810471709008	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlpl	2589	-0.0449235048034461	0.00283951602291082	6.998848624636e-54	-0.0504889562083513	-0.0393580533985409	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlc	2589	-0.0576075581207531	0.0033526181984614	9.64203984492918e-63	-0.0641786897897374	-0.0510364264517688	Total cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlce	2589	-0.0437879449994889	0.00255477976683864	1.88113642960718e-62	-0.0487953133424926	-0.0387805766564852	Cholesterol esters in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlfc	2589	-0.0138208932156409	0.000799709493465166	2.05990524159313e-63	-0.0153883238228326	-0.0122534626084492	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdltg	2589	-0.00247613133952433	0.000250398984916741	1.17083048023523e-22	-0.00296691334996114	-0.00198534932908752	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlp	2589	-5.2954484255126e-08	9.83979982067207e-09	8.04381206509559e-08	-7.22404919036433e-08	-3.36684766066087e-08	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdll	2589	-0.0244494758524844	0.00428864811454307	1.3265740310222e-08	-0.0328552261569888	-0.01604372554798	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlpl	2589	-0.0103546257947826	0.00191878338920916	7.41517694455888e-08	-0.0141154412376326	-0.00659381035193265	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlc	2589	-0.0166640446067534	0.00236422281989546	2.31285000575302e-12	-0.0212979213337485	-0.0120301678797583	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlce	2589	-0.0132418657138237	0.00185348429301279	1.17151036685956e-12	-0.0168746949281288	-0.00960903649951863	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlfc	2589	-0.0034220795210043	0.000515395475151154	3.81748778819316e-11	-0.00443225465230056	-0.00241190438970804	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdltg	2589	0.00257357981605877	0.000261878654679144	2.10985329410756e-22	0.00206029765288765	0.00308686197922989	Triglycerides in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlp	2589	4.38858684726699e-08	1.69358201136172e-08	0.00961512934416001	1.06916610499802e-08	7.70800758953596e-08	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdll	2589	0.0084511783714615	0.00385896981066311	0.0286127574845716	0.000887597542561806	0.0160147592003612	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlpl	2589	0.0030381668202829	0.00173679357062556	0.0803585970431736	-0.000365948578143197	0.006442282218709	Phospholipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlc	2589	0.00198765596059164	0.00244626208418077	0.41656374644825	-0.00280701772440267	0.00678232964558595	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlce	2589	0.00202875976828522	0.00215108149192946	0.345700205421779	-0.00218735995589652	0.00624487949246696	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlfc	2589	-4.04372933114764e-05	0.000366543826329694	0.912163784134588	-0.000758863192917677	0.000677988606294724	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdltg	2589	0.0034211138774766	0.000210667745577606	1.53011262206386e-56	0.00300820509614449	0.00383402265880871	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlplpct	2589	0.369878135068423	0.351917733503881	0.293340506961105	-0.319880622599184	1.05963689273603	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlcpct	2589	0.59641668917289	0.505591221175569	0.238251268569758	-0.394542104331225	1.58737548267701	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlcepct	2589	0.0995982904577123	0.342973174416972	0.771536061064821	-0.572629131399553	0.771825712314977	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlfcpct	2589	0.496887640918662	0.170147621615377	0.00352687916485854	0.163398302552523	0.830376979284801	Free cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldltgpct	2589	-0.9662488891771	0.607153904511753	0.11163304680438	-2.15627054202014	0.223772763665936	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlplpct	2589	0.89038884339262	0.452300489505346	0.0491083737828122	0.00387988396214189	1.7768978028231	Phospholipids in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlcpct	2589	0.21487585551671	0.572079328340601	0.7072414279096	-0.906399628030868	1.33615133906429	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlcepct	2589	-0.0261380439623765	0.347221222129209	0.939999529244338	-0.706691639335626	0.654415551410873	Cholesterol esters in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlfcpct	2589	0.240953030117562	0.233037300715013	0.301248118675615	-0.215800079283863	0.697706139518987	Free cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldltgpct	2589	-1.10514979950693	0.685283437693185	0.106934065559258	-2.44830533738557	0.238005738371713	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlplpct	2589	0.163747588864147	0.241849539842387	0.498426076256726	-0.310277509226932	0.637772686955225	Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlcpct	2589	0.848257864558599	0.381543129497859	0.026286597010674	0.100433330742795	1.5960823983744	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlcepct	2589	-0.0414486302171402	0.251406814677839	0.869061751524689	-0.534205986985705	0.451308726551424	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldlfcpct	2589	0.889718876820259	0.153773381584092	8.08252791425817e-09	0.588323048915439	1.19111470472508	Free cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lvldltgpct	2589	-1.0120035154322	0.393422540235496	0.0101577522480191	-1.78311169429377	-0.240895336570628	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlplpct	2589	-0.241266782013671	0.0473832279709617	3.80198690517433e-07	-0.334137908836756	-0.148395655190586	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlcpct	2589	-0.117367353436204	0.097225632875586	0.227479291037623	-0.307929593872353	0.0731948869999446	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlcepct	2589	-0.439301786246925	0.0874820234547336	5.47298887079753e-07	-0.610766552218203	-0.267837020275647	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldlfcpct	2589	0.322074662920744	0.0365717209476772	2.3159609187113e-18	0.250394089863297	0.393755235978191	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mvldltgpct	2589	0.358469581705849	0.110766559850438	0.00122637331036497	0.141367124398991	0.575572039012707	Triglycerides in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlplpct	2589	-0.592051779220932	0.0501781388889391	2.48180783691364e-31	-0.690400931443253	-0.493702626998611	Phospholipids in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlcpct	2589	0.085016475134831	0.105709694765878	0.421329634969725	-0.12217452660629	0.292207476875952	Total cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlcepct	2589	0.190731738408322	0.100922913758157	0.0588865356378355	-0.00707717255766571	0.38854064937431	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldlfcpct	2589	-0.106009507942742	0.0210733020711583	5.22757902712452e-07	-0.147313180002212	-0.0647058358832717	Free cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
svldltgpct	2589	0.507148024341246	0.0993361537377214	3.54184733335587e-07	0.312449163015312	0.70184688566718	Triglycerides in small VLDL  to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlplpct	2589	-0.352172631726768	0.0521532600540138	1.78672847814475e-11	-0.454393021432635	-0.249952242020901	Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlcpct	2589	-0.112688004869549	0.0718615978029208	0.11697437920308	-0.253536736563274	0.0281607268241758	Total cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlcepct	2589	0.00928996500773687	0.0680706299594226	0.891456126946665	-0.124128469712731	0.142708399728205	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldlfcpct	2589	-0.121893812703981	0.0246267891892	7.91368334792851e-07	-0.170162319514813	-0.073625305893149	Free cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xsvldltgpct	2589	0.464641395038576	0.0906441423068811	3.17872018339618e-07	0.286978876117089	0.642303913960063	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlplpct	2589	-0.270561574393809	0.027233821156903	7.51195522329406e-23	-0.323939863861339	-0.217183284926279	Phospholipids in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlcpct	2589	0.226519845905432	0.0639288116004078	0.0004021401516793	0.101219375168633	0.351820316642231	Total cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlcepct	2589	0.518929513100813	0.0569597530309065	1.60121820809596e-19	0.407288397160236	0.63057062904139	Cholesterol esters in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idlfcpct	2589	-0.292496446503724	0.0223472356216706	5.99977631257804e-38	-0.336297028322198	-0.24869586468525	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
idltgpct	2589	0.0440283902454939	0.0496635819707851	0.375413094726731	-0.0533122304172449	0.141369010908233	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lldlplpct	2589	-0.251551842555766	0.046782564930095	8.25054810269501e-08	-0.343245669818752	-0.15985801529278	Phospholipids in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lldlcpct	2589	0.383065955759713	0.0736730631309972	2.15432356342139e-07	0.238666752022958	0.527465159496467	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lldlcepct	2589	0.745182892424691	0.0875072894671217	2.76822254995327e-17	0.573668605069133	0.91669717978025	 Cholesterol esters in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lldlfcpct	2589	-0.362082786359885	0.0246180292112501	4.36085820007781e-47	-0.410334123613935	-0.313831449105835	Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lldltgpct	2589	-0.131458833373632	0.0385977861196493	0.000669633746860402	-0.207110494168145	-0.0558071725791194	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mldlplpct	2589	-0.316459186286409	0.0872459183172517	0.000292051034606831	-0.487461186188222	-0.145457186384596	Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mldlcpct	2589	0.559502457248243	0.119131634679998	2.78502788146598e-06	0.326004453275447	0.793000461221039	Total cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mldlcepct	2589	0.971013889389063	0.162213805863103	2.44900421052131e-09	0.653074829897381	1.28895294888074	Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mldlfcpct	2589	-0.411471323735672	0.0495554332509857	1.6131517811567e-16	-0.508599972907604	-0.31434267456374	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mldltgpct	2589	-0.24299619942742	0.0423055088969666	1.03392934922715e-08	-0.325914996865475	-0.160077401989365	Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlplpct	2589	-0.561185404854104	0.105986306804417	1.29123373867597e-07	-0.768918566190761	-0.353452243517447	Phospholipids in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlcpct	2589	0.514250363612819	0.134227411404846	0.000130565745837674	0.251164637259321	0.777336089966317	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlcepct	2589	0.820870710225571	0.161360107597433	3.8948203145096e-07	0.504604899334602	1.13713652111654	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sldlfcpct	2589	-0.306663748435021	0.0347249847440492	1.87193929143483e-18	-0.374724718533357	-0.238602778336685	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
